# MonitorFlux offline place index. GENERATED by script/make_place_index.swift — do not edit.
# Cities/admin names: GeoNames (geonames.org), CC BY 4.0. ZIP centroids: US Census ZCTA
# gazetteer 2025, public domain.
# T timezone-id | A admin1-name | C name aIdx cc lat lon pop tzIdx | Z zip lat lon
C	Khorugh	2323	TJ	37.4904	71.5534	30500	313
C	Stratford-upon-Avon	795	GB	52.1917	-1.7073	30495	125
C	Paraiso	1844	PH	10.8849	123.3627	30494	247
C	Lawrenceville	2529	US	33.9562	-83.9880	30493	326
C	Glenfield-Jane Heights	320	CA	43.7456	-79.5135	30491	68
C	Murzuk	1425	LY	25.9155	13.9184	30491	193
C	Lupeni	1945	RO	45.3603	23.2383	30488	262
C	Effiduase	814	GH	6.8468	-1.3961	30486	131
C	Valdezarza	732	ES	40.4652	-3.7173	30484	114
C	Springfield	2521	US	38.7893	-77.1872	30484	326
C	Stella	1106	IT	40.8603	14.2522	30483	161
C	Mizque	256	BO	-17.9410	-65.3402	30481	45
C	Pau dos Ferros	273	BR	-6.1092	-38.2044	30479	47
C	Amīr Kolā	1070	IR	36.5967	52.6658	30478	159
C	Sam Sen Nai	2269	TH	13.7771	100.5508	30476	312
C	Tarakeswar	1034	IN	22.8861	88.0136	30475	157
C	Huatabampo	1620	MX	26.8265	-109.6421	30475	219
C	Kaysville	2564	US	41.0352	-111.9386	30472	334
C	Rongai	1200	KE	-0.1734	35.8631	30471	166
C	Camamu	272	BR	-13.9470	-39.1026	30469	52
C	Santa Bárbara	281	BR	-19.9594	-43.4153	30466	55
C	Tifrā	1033	IN	22.0631	82.1313	30465	157
C	Łuków	1862	PL	51.9290	22.3796	30465	249
C	Granger	2531	US	41.7534	-86.1108	30465	328
C	Chemor	1636	MY	4.7211	101.1189	30461	226
C	Starominskaya	2007	RU	46.5309	39.0516	30461	128
C	Burlingame	2559	US	37.5841	-122.3661	30459	332
C	Yujia	453	CN	30.8115	107.9538	30454	91
C	Post Falls	2566	US	47.7180	-116.9516	30453	332
C	Humenné	2134	SK	48.9371	21.9163	30450	296
C	Liberty	2535	US	39.2461	-94.4191	30450	327
C	Santo Antônio do Içá	271	BR	-3.1022	-67.9397	30448	51
C	Sint-Pieters-Leeuw	179	BE	50.7793	4.2435	30446	36
C	Robbah	639	DZ	33.2797	6.9098	30446	108
C	Siraspur	1044	IN	28.7582	77.1309	30445	157
C	Kundapura	1020	IN	13.6313	74.6902	30444	157
C	Espinosa	281	BR	-14.9261	-42.8192	30443	55
C	Forchheim	555	DE	49.7175	11.0588	30442	103
C	West Roxbury	2545	US	42.2793	-71.1495	30442	326
C	Caetés	265	BR	-8.7731	-36.6225	30441	48
C	Ville-Émard	321	CA	45.4498	-73.6015	30440	68
C	İncirli	2393	TR	39.9843	32.8432	30440	318
C	Uran	1019	IN	18.8781	72.9392	30439	157
C	Illéla	1674	NE	14.4605	5.2437	30439	231
C	Bandar-e Lengeh	1094	IR	26.5621	54.8838	30435	159
C	Kwinana	114	AU	-32.2301	115.7813	30433	23
C	Chichaoua	1431	MA	31.5435	-8.7628	30432	194
C	Mehar	1855	PK	27.1803	67.8205	30429	248
C	Pontal do Paraná	283	BR	-25.6736	-48.5111	30426	55
C	Honghu	453	CN	30.0004	106.9520	30426	91
C	Yanwo	453	CN	30.3318	106.0736	30424	91
C	San Agustín	1622	MX	20.5477	-103.4671	30424	215
C	Kasba	1024	IN	25.8564	87.5384	30421	157
C	Borzya	2063	RU	50.3914	116.5336	30421	281
C	Carlos Barbosa	282	BR	-29.2975	-51.5036	30420	55
C	Bonoufla	405	CI	7.1291	-6.4742	30420	85
C	Nanyō	1179	JP	38.0432	140.1128	30420	165
C	Schönebeck	556	DE	52.0168	11.7307	30419	103
C	Kemalpaşa	2378	TR	38.4262	27.4173	30411	318
C	Oer-Erkenschwick	553	DE	51.6420	7.2645	30409	103
C	Andernach	552	DE	50.4311	7.4043	30408	103
C	Pililla	1845	PH	14.4854	121.3062	30408	247
C	San Pablo	2559	US	37.9622	-122.3455	30407	332
C	Karjan	1026	IN	22.0467	73.1181	30405	157
C	Śrem	1870	PL	52.0887	17.0151	30404	249
C	Abomsa	743	ET	9.9833	39.9833	30400	117
C	la Marina de Port	733	ES	41.3600	2.1399	30397	114
C	Muvattupuzha	1027	IN	9.9799	76.5738	30397	157
C	Manāwar	1025	IN	22.2357	75.0892	30393	157
C	Savage	2550	US	44.7791	-93.3363	30391	327
C	Tagoloan	1849	PH	8.5395	124.7541	30390	247
C	Myoko	1152	JP	37.0253	138.2556	30383	165
C	Görele	2427	TR	41.0308	39.0031	30381	318
C	Mporokoso	1357	ZM	-9.3727	30.1250	30381	354
C	New Tafo	814	GH	6.7190	-1.6119	30380	131
C	Poughkeepsie	2554	US	41.7004	-73.9210	30371	326
C	Glória do Goitá	265	BR	-8.0017	-35.2928	30370	48
C	Pihānī	1017	IN	27.6199	80.2034	30369	157
C	Ujiie	1167	JP	36.6833	139.9667	30366	165
C	Mosonmagyaróvár	960	HU	47.8679	17.2699	30359	148
C	Madukkarai	1015	IN	10.9057	76.9634	30357	157
C	Amlai	1025	IN	23.1984	81.5806	30354	157
C	Binnish	2209	SY	35.9566	36.7138	30354	306
C	Texarkana	2525	US	33.4418	-94.0377	30353	327
C	Iki	1182	JP	33.7829	129.7209	30352	165
C	Villenave-d'Ornon	779	FR	44.7794	-0.5671	30347	123
C	Mānsa	1026	IN	23.4256	72.6574	30347	157
C	Dhāruhera	1022	IN	28.2055	76.7969	30344	157
C	Ishigami	1150	JP	36.2500	139.1500	30343	165
C	Sarkhej	1026	IN	22.9830	72.5020	30341	157
C	Karlovo	217	BG	42.6333	24.8000	30340	38
C	Beykonak	2392	TR	36.3257	30.3030	30339	318
C	Banmankhi Bazar	1024	IN	25.8876	87.1936	30336	157
C	Kaeng Khoi	2297	TH	14.5862	100.9976	30332	312
C	Ipixuna do Pará	266	BR	-2.5578	-47.4950	30329	49
C	Rehli	1025	IN	23.6372	79.0627	30329	157
C	Bakau New Town	825	GM	13.4730	-16.6851	30325	134
C	Voluntari	1946	RO	44.4900	26.1734	30323	262
C	Trindade	265	BR	-7.7619	-40.2678	30321	48
C	Sidareja	968	ID	-7.4846	108.7923	30313	149
C	Yegyi	810	GH	8.2254	-0.6489	30311	131
C	Télimélé	831	GN	10.9000	-13.0333	30311	135
C	North Royalton	2539	US	41.3137	-81.7246	30311	326
C	To‘rqao‘rg‘on	2600	UZ	40.9998	71.5116	30300	342
C	Mengla	442	CN	21.4623	101.5637	30296	91
C	Tönisvorst	553	DE	51.3209	6.4941	30296	103
C	Bad Nauheim	559	DE	50.3646	8.7386	30291	103
C	Pontoise	773	FR	49.0500	2.1000	30290	123
C	Chimichagua	482	CO	9.2578	-73.8123	30289	94
C	Khairpur Nathan Shah	1855	PK	27.0906	67.7349	30286	248
C	Chicago Heights	2530	US	41.5061	-87.6356	30284	327
C	Jāsim	2207	SY	32.9913	36.0609	30283	306
C	Mampikony	214	MG	-16.0920	47.6470	30282	199
C	Bakri	1638	MY	2.0441	102.6527	30280	226
C	Tahla	1439	MA	34.0496	-4.4216	30279	194
C	Nsanje	1600	MW	-16.9200	35.2620	30276	213
C	Bretten	562	DE	49.0369	8.7074	30274	103
C	Tlajomulco de Zúñiga	1622	MX	20.4742	-103.4465	30273	215
C	Bouinan	629	DZ	36.5317	2.9919	30271	108
C	Lumbang	1845	PH	14.2973	121.4598	30269	247
C	Inami	1144	JP	34.7481	134.9128	30268	165
C	Bardejov	2134	SK	49.2918	21.2727	30267	296
C	Udaipur	1023	IN	27.7230	75.4718	30264	157
C	Camargo	735	ES	43.4074	-3.8850	30263	114
C	Lebanon	2524	US	36.2081	-86.2911	30262	327
C	Winsford	795	GB	53.1915	-2.5240	30259	125
C	Villazón	257	BO	-22.0866	-65.5942	30253	45
C	Villiers-sur-Marne	773	FR	48.8310	2.5484	30252	123
C	Asprópyrgos	841	GR	38.0613	23.5897	30251	138
C	Hufeng	453	CN	29.7155	106.1109	30248	91
C	Dunakeszi	952	HU	47.6364	19.1386	30246	148
C	Vartiokylä	754	FI	60.2180	25.0957	30244	118
C	Puente-Genil	720	ES	37.3894	-4.7669	30241	114
C	Ribáuè	1657	MZ	-14.9447	38.3236	30241	228
C	Walnut	2559	US	34.0203	-117.8653	30237	332
C	Motomiya	1184	JP	37.5139	140.4006	30236	165
C	Schwelm	553	DE	51.2863	7.2939	30235	103
C	Kade	815	GH	6.0939	-0.8360	30233	131
C	Shibushi	1174	JP	31.4760	131.1011	30231	165
C	Şidfā	698	EG	26.9664	31.3795	30228	111
C	Oliver-Valdefierro	729	ES	41.6445	-0.9335	30228	114
C	Dalung	976	ID	-8.6255	115.1704	30228	150
C	Maroubra	118	AU	-33.9500	151.2333	30224	27
C	Tāramangalam	1015	IN	11.6940	77.9703	30222	157
C	Culleredo	731	ES	43.2879	-8.3886	30221	114
C	Waltrop	553	DE	51.6213	7.4024	30220	103
C	Bhāndāria	178	BD	22.4890	90.0627	30219	35
C	Konéfla	405	CI	6.6517	-5.6050	30217	85
C	Serenje	1361	ZM	-13.2325	30.2352	30217	354
C	Bogoroditsk	2011	RU	53.7717	38.1230	30216	128
C	Kessel-Lo	179	BE	50.8855	4.7372	30215	36
C	Blauwput	179	BE	50.8859	4.7241	30215	36
C	Amla	1025	IN	21.9248	78.1279	30215	157
C	Okotoks	322	CA	50.7289	-113.9828	30214	69
C	Pakisaji	969	ID	-8.0665	112.5981	30213	149
C	Tirukkoyilur	1015	IN	11.9662	79.2026	30212	157
C	Kuah	1634	MY	6.3265	99.8432	30212	226
C	Parramatta	118	AU	-33.8178	151.0035	30211	27
C	Musiri	1015	IN	10.9530	78.4443	30209	157
C	Lewe	1541	MM	19.6361	96.1100	30208	203
C	Hīrākud	1039	IN	21.5250	83.8727	30207	157
C	Narimasu	1155	JP	35.7835	139.6323	30203	165
C	Madison Heights	2547	US	42.4859	-83.1052	30198	331
C	DeLand	2528	US	29.0283	-81.3031	30195	326
C	Balabanovo	2034	RU	55.1816	36.6606	30194	128
C	Al Ḩawātah	2095	SD	13.4167	34.6333	30184	290
C	Cedar City	2564	US	37.6775	-113.0619	30184	334
C	Selogiri	968	ID	-7.7833	110.8667	30180	149
C	Mugala	443	CN	36.8545	81.6642	30179	92
C	Parkland	2528	US	26.3101	-80.2373	30177	326
C	Kórinthos	843	GR	37.9401	22.9513	30176	138
C	Khair	1017	IN	27.9419	77.8424	30173	157
C	Berriane	646	DZ	32.8265	3.7669	30170	108
C	Rajauli	1024	IN	24.6449	85.5003	30170	157
C	Kibiti	2464	TZ	-7.7218	38.9375	30163	322
C	Liptovský Mikuláš	2137	SK	49.0806	19.6222	30162	296
C	Pointe-Claire	321	CA	45.4487	-73.8167	30161	68
C	Campo Magro	283	BR	-25.3686	-49.4514	30160	55
C	Bentleigh East	117	AU	-37.9193	145.0530	30159	26
C	Cláudio	281	BR	-20.4433	-44.7658	30159	55
C	Kashima	1172	JP	33.1061	130.0906	30159	165
C	Bankass	1525	ML	14.0775	-3.5159	30159	202
C	Svishtov	199	BG	43.6187	25.3503	30157	38
C	Yverdon-les-Bains	387	CH	46.7785	6.6411	30157	84
C	Arrentela	1902	PT	38.6250	-9.1015	30156	255
C	Camberley	795	GB	51.3370	-0.7426	30155	125
C	Lewoleba	974	ID	-8.3723	123.4180	30151	150
C	Ōtake	1168	JP	34.2075	132.2206	30151	165
C	Joaçaba	277	BR	-27.1781	-51.5047	30146	55
C	West Warwick	2555	US	41.6969	-71.5219	30146	326
C	Taunusstein	559	DE	50.1499	8.1521	30145	103
C	Kifrī	1060	IQ	34.6896	44.9606	30143	158
C	Kostomuksha	2035	RU	64.5710	30.5767	30135	128
C	Năm Căn	2633	VN	8.7590	104.9929	30135	153
C	Shangpa	442	CN	26.9195	98.9516	30129	91
C	Kakkalapalle	1021	IN	14.6415	77.5668	30128	157
C	Dandenong	117	AU	-37.9833	145.2000	30127	26
C	Cherukavu	1027	IN	11.1731	75.9086	30126	157
C	Buhi	1842	PH	13.4322	123.5170	30126	247
C	Tōmi	1176	JP	36.3558	138.3609	30122	165
C	Cam Lộ	2653	VN	16.8080	106.9941	30111	312
C	Ahrensburg	564	DE	53.6766	10.2370	30103	103
C	Schnelsen	561	DE	53.6374	9.9197	30100	103
C	Oyam	789	GA	-0.2000	10.6833	30100	124
C	Seoni Mālwa	1025	IN	22.4505	77.4665	30100	157
C	Muborak	2593	UZ	39.2553	65.1528	30100	341
C	Seria	252	BN	4.6064	114.3248	30097	44
C	Chahe	448	CN	34.5333	117.8833	30094	91
C	Ulaangom	1546	MN	49.9811	92.0667	30092	204
C	Yebao	445	CN	34.9372	105.6467	30091	91
C	Chatou	773	FR	48.8898	2.1586	30091	123
C	Postmasburg	2696	ZA	-28.3339	23.0654	30089	353
C	Nhamatanda	1651	MZ	-19.2692	34.2128	30087	228
C	Vernier	390	CH	46.2170	6.0850	30086	84
C	Mīnūdasht	1075	IR	37.2302	55.3721	30085	159
C	Togitsu	1182	JP	32.8333	129.8500	30084	165
C	Akonolinga	183	CM	3.7667	12.2500	30078	90
C	Jamestown	2554	US	42.0970	-79.2353	30075	326
C	Meskiana	642	DZ	35.6306	7.6661	30071	108
C	Karpinsk	2037	RU	59.7683	60.0062	30070	264
C	New Bern	2537	US	35.1085	-77.0441	30070	326
C	Shatura	1991	RU	55.5726	39.5342	30069	128
C	Oddanchathiram	1015	IN	10.4801	77.7498	30064	157
C	Nīlī	20	AF	33.7218	66.1302	30058	2
C	Ózd	946	HU	48.2167	20.3000	30056	148
C	Rietberg	553	DE	51.8092	8.4284	30055	103
C	Kédougou	2158	SN	12.5556	-12.1808	30051	299
C	Trâu Quỳ	2628	VN	21.0195	105.9369	30051	312
C	Houthalen	179	BE	51.0343	5.3743	30050	36
C	Helchteren	179	BE	51.0559	5.3824	30050	36
C	Wishaw	797	GB	55.7667	-3.9167	30050	125
C	Goussainville	773	FR	49.0137	2.4659	30047	123
C	Ptolemaḯda	852	GR	40.5147	21.6786	30045	138
C	Kerugoya	1192	KE	-0.4989	37.2803	30045	166
C	El Rosario	907	HN	14.5791	-87.7268	30042	145
C	Whampoa Garden	893	HK	22.3053	114.1894	30038	144
C	Rochester	2553	US	43.3045	-70.9756	30038	326
C	Velika Gorica	919	HR	45.7125	16.0756	30036	146
C	Purral	506	CR	9.9569	-84.0321	30034	95
C	Tambo Grande	1806	PE	-4.9269	-80.3447	30033	243
C	Taiping	442	CN	24.6612	97.8526	30032	91
C	Chalkidóna	850	GR	40.7318	22.5999	30030	138
C	Fatehpur Sīkri	1017	IN	27.0937	77.6600	30026	157
C	Azhiyūr	1027	IN	11.6935	75.5601	30023	157
C	Cleburne	2543	US	32.3476	-97.3867	30020	327
C	Keysborough	117	AU	-37.9912	145.1738	30018	26
C	Divnogorsk	2047	RU	55.9570	92.3780	30018	274
C	Bidur	1636	MY	4.1167	101.2833	30016	226
C	Byādgi	1020	IN	14.6732	75.4868	30014	157
C	Kavajë	45	AL	41.1856	19.5569	30012	5
C	Kuta	976	ID	-8.7233	115.1723	30012	150
C	Montijo	1902	PT	38.7067	-8.9739	30011	255
C	Xirivella	724	ES	39.4659	-0.4259	30002	114
C	Dibba Al-Fujairah	4	AE	25.5925	56.2618	30000	1
C	Ghormach	30	AF	35.7306	63.7826	30000	2
C	Las Animas	423	CL	-39.8087	-73.2182	30000	87
C	Nagqu	444	CN	31.4768	92.0573	30000	91
C	Fuyuan	472	CN	48.3635	134.2984	30000	91
C	Tianducheng	457	CN	30.3887	120.2426	30000	91
C	Wittenberg	556	DE	51.8661	12.6497	30000	103
C	Albertslund	576	DK	55.6569	12.3638	30000	105
C	Lardjem	615	DZ	35.7492	1.5478	30000	108
C	Rais Hamidou	610	DZ	36.8169	3.0127	30000	108
C	Atamaría	722	ES	37.5999	-0.8068	30000	114
C	Pinar de Chamartín	732	ES	40.4790	-3.6684	30000	114
C	Puerto del Carmen	723	ES	28.9231	-13.6658	30000	115
C	Tulu Bolo	739	ET	8.6667	38.2167	30000	117
C	Barnet	795	GB	51.6500	-0.2000	30000	125
C	Maros	971	ID	-5.0060	119.5727	30000	150
C	Birpara	1034	IN	26.7042	89.1455	30000	157
C	Cherpulassery	1027	IN	10.8765	76.3093	30000	157
C	Suong	1247	KH	11.9118	105.6582	30000	168
C	Kurye	1287	KR	35.2094	127.4644	30000	173
C	Chmistâr	1348	LB	33.9647	36.0175	30000	184
C	Tokai	1634	MY	6.0287	100.4069	30000	226
C	Taman Universiti	1638	MY	1.5331	103.6155	30000	226
C	Taman Scientex	1638	MY	1.5122	103.9166	30000	226
C	Rivas	1723	NI	11.4398	-85.8275	30000	234
C	Ypenburg	1735	NL	52.0410	4.3698	30000	235
C	Kabaty	1861	PL	52.1301	21.0815	30000	249
C	Vostryakovo	1991	RU	55.6667	37.4500	30000	128
C	Vorob’yovo	1989	RU	55.7167	37.5333	30000	128
C	Annino	1989	RU	55.5833	37.6000	30000	128
C	Petrovskaya	1991	RU	55.5500	37.7833	30000	128
C	Nikulino	1989	RU	55.6694	37.4660	30000	128
C	Mikhalkovo	1989	RU	55.6833	37.4333	30000	128
C	Matveyevskoye	1989	RU	55.7111	37.4750	30000	128
C	Luzhniki	1989	RU	55.7160	37.5538	30000	128
C	Leonovo	1989	RU	55.8500	37.6500	30000	128
C	Leninskiye Gory	1991	RU	55.7000	37.5667	30000	128
C	Lazarevskoye	2007	RU	43.9089	39.3314	30000	128
C	Kuskovo	1991	RU	55.7380	37.7954	30000	128
C	Kur’yanovo	1989	RU	55.6500	37.7000	30000	128
C	Kudrovo	2019	RU	59.9035	30.5106	30000	128
C	Kolomenskoye	1989	RU	55.6667	37.6833	30000	128
C	Davydkovo	1989	RU	55.7182	37.4727	30000	128
C	Amin’yevo	1989	RU	55.7000	37.4667	30000	128
C	Annino	1991	RU	55.5832	37.2602	30000	128
C	Zagor’ye	1989	RU	55.5766	37.6671	30000	128
C	Dlhé diely	2138	SK	48.1545	17.0461	30000	296
C	Burj Islām	2211	SY	35.6740	35.8026	30000	306
C	Mpwapwa	2484	TZ	-6.3500	36.4833	30000	322
C	Kisesa	2470	TZ	-2.5500	33.0333	30000	322
C	Chato	2465	TZ	-2.6378	31.7669	30000	322
C	Masany	2515	UA	51.5332	31.2313	30000	323
C	Kayunga	1601	UG	0.7025	32.8886	30000	325
C	Ashmont	2545	US	42.2834	-71.0689	30000	326
C	Cát Bà	2659	VN	20.7278	107.0482	30000	153
C	Mount Hampden	2707	ZW	-17.7417	30.9389	30000	355
C	Oranjestad	121	AW	12.5240	-70.0270	29998	30
C	Socorro	481	CO	6.4684	-73.2602	29997	94
C	Arivonimamo	1475	MG	-19.0167	47.1833	29997	199
C	Eshtehārd	1078	IR	35.7255	50.3662	29993	159
C	Sombrio	277	BR	-29.1139	-49.6167	29991	55
C	Soledade	282	BR	-28.8183	-52.5103	29991	55
C	Nyêmo	444	CN	29.4374	90.1485	29989	91
C	Anchieta	280	BR	-20.8058	-40.6456	29984	55
C	Jarabacoa	599	DO	19.1168	-70.6359	29983	107
C	Xihu	451	CN	35.4493	119.2361	29978	91
C	Multai	1025	IN	21.7746	78.2576	29976	157
C	Holenarasipura	1020	IN	12.7864	76.2433	29974	157
C	Giżycko	1867	PL	54.0381	21.7644	29972	249
C	Vila Galvão	278	BR	-23.4717	-46.5792	29968	55
C	Bendale	320	CA	43.7668	-79.2533	29960	68
C	Shūrash	1056	IQ	35.5156	44.8427	29960	158
C	Jelebu	121	SG	1.3795	103.7629	29960	292
C	Garopaba	277	BR	-28.0233	-48.6133	29959	55
C	Luoyu	445	CN	33.8410	105.2312	29955	91
C	Friedberg	555	DE	48.3569	10.9846	29953	103
C	Zürich (Kreis 6)	385	CH	47.3922	8.5438	29951	84
C	Radcliffe	795	GB	53.5618	-2.3245	29950	125
C	Bāqa el Gharbīya	1009	IL	32.4181	35.0431	29950	155
C	Talāja	1026	IN	21.3527	72.0352	29948	157
C	Tebourba	2341	TN	36.8293	9.8393	29948	316
C	Qarek	443	CN	38.3722	76.9903	29946	92
C	Winter Park	2528	US	28.6000	-81.3392	29943	326
C	Carney	2534	US	39.3943	-76.5236	29941	326
C	Southlake	2543	US	32.9412	-97.1342	29941	327
C	Gérakas	841	GR	38.0228	23.8576	29939	138
C	Pind Dadan Khan	1031	PK	32.5866	73.0446	29935	248
C	Marhaura	1024	IN	25.9735	84.8680	29932	157
C	San Carlos	2559	US	37.5072	-122.2605	29931	332
C	Yishikuli	443	CN	38.4889	77.2014	29930	92
C	Kareli	1025	IN	22.9153	79.0638	29929	157
C	Imbituva	283	BR	-25.2300	-50.6044	29924	55
C	Sesheke	1355	ZM	-17.4759	24.2968	29922	354
C	Săcele	1943	RO	45.6167	25.7110	29918	262
C	Araklı	2419	TR	40.9385	40.0584	29917	318
C	Anhua	445	CN	33.5053	105.0478	29916	91
C	Kushchyovskaya	2007	RU	46.5599	39.6321	29915	128
C	Bhongaon	1017	IN	27.2552	79.1812	29911	157
C	Baddi	1032	IN	30.9578	76.7914	29911	157
C	Puerto Escondido	1616	MX	15.8628	-97.0683	29903	215
C	Marigliano	1106	IT	40.9248	14.4561	29901	161
C	Haji Zeynalabdin	145	AZ	40.6233	49.5586	29900	32
C	Paraparaumu	1769	NZ	-40.9167	175.0167	29900	240
C	Woodstock	2529	US	34.1015	-84.5194	29898	326
C	Pānakkudi	1015	IN	8.3220	77.5771	29895	157
C	Serra Negra	278	BR	-22.6122	-46.7006	29894	55
C	Lomme	775	FR	50.6436	2.9872	29892	123
C	Huyanghe	443	CN	44.6984	84.8336	29891	92
C	Metamórfosi	841	GR	38.0658	23.7636	29891	138
C	Pinhão	283	BR	-25.6956	-51.6597	29886	55
C	Delbrück	553	DE	51.7650	8.5622	29884	103
C	Malvar	1845	PH	14.0447	121.1586	29880	247
C	East Hill-Meridian	2568	US	47.4105	-122.1737	29878	332
C	Winnenden	562	DE	48.8756	9.3982	29876	103
C	Vierzon	780	FR	47.2219	2.0684	29876	123
C	Niles	2530	US	42.0189	-87.8028	29876	327
C	Gadhada	1026	IN	21.9696	71.5783	29872	157
C	Pūlakkōd	1027	IN	11.3097	75.9500	29872	157
C	Laplace	2533	US	30.0670	-90.4815	29872	327
C	Upper Dir	1858	PK	35.2074	71.8768	29869	248
C	Ati	2225	TD	13.2138	18.3393	29867	309
C	Westchester	2528	US	25.7548	-80.3273	29862	326
C	Sasovo	1988	RU	54.3537	41.9199	29858	128
C	El Idrissia	647	DZ	34.4454	2.5275	29856	108
C	Faaa	1826	PF	-17.5593	-149.6035	29851	244
C	Mitú	501	CO	1.2574	-70.2355	29850	94
C	Yemanzhelinsk	1992	RU	54.7547	61.3208	29849	264
C	Canosa di Puglia	1104	IT	41.2195	16.0677	29847	161
C	Ujeścisko-Łostowice	1873	PL	54.3244	18.6027	29845	249
C	Gihombo	1355	RW	-2.2190	29.2343	29843	286
C	Bostanlı	2378	TR	38.4592	27.0973	29842	318
C	Mukeriān	1031	IN	31.9539	75.6172	29841	157
C	Infernetto	1109	IT	41.7346	12.3616	29838	161
C	San Rafael del Sur	1718	NI	11.8485	-86.4384	29836	234
C	Rāmgarh	1023	IN	27.2510	75.1789	29834	157
C	Shiyeli	1316	KZ	44.1706	66.7338	29832	181
C	Pauk Kone	1532	MM	16.9457	96.1457	29829	203
C	Springe	558	DE	52.2084	9.5542	29828	103
C	Pāsārgād	1081	IR	30.2019	53.1800	29825	159
C	Tsiombe	1471	MG	-25.3000	45.4833	29825	199
C	Aringay	1843	PH	16.3940	120.3545	29825	247
C	Frattamaggiore	1106	IT	40.9414	14.2759	29822	161
C	Querência	284	BR	-12.5969	-52.1997	29820	56
C	Atascadero	2559	US	35.4894	-120.6707	29819	332
C	Tongeren	179	BE	50.7805	5.4648	29816	36
C	Deinze	179	BE	50.9817	3.5310	29815	36
C	Kent	2539	US	41.1537	-81.3579	29810	326
C	Łowicz	1865	PL	52.1071	19.9453	29809	249
C	Wangaratta	117	AU	-36.3585	146.3206	29808	26
C	Ariyānkuppam	1028	IN	11.8953	79.8071	29808	157
C	Bregenz	111	AT	47.5031	9.7471	29806	21
C	Karumālūr	1027	IN	10.1329	76.2799	29805	157
C	Kisesa	2477	TZ	-3.0833	34.1500	29804	322
C	Dembech’a	743	ET	10.5500	37.4833	29800	117
C	San Paolo	1104	IT	41.1248	16.7926	29800	161
C	Khovd	1548	MN	48.0056	91.6419	29800	204
C	Blenheim	1783	NZ	-41.5160	173.9528	29800	240
C	Shar’ya	2023	RU	58.3685	45.5162	29800	128
C	Tequisquiapan	1615	MX	20.5225	-99.8917	29799	215
C	Dzyarzhynsk	309	BY	53.6848	27.1317	29796	65
C	Jingui	459	CN	38.5000	106.4167	29796	91
C	Santa Elena de Uairén	483	VE	4.6023	-61.1103	29795	345
C	Fayfā’	2077	SA	17.2806	43.1373	29793	287
C	Amdjarass	2239	TD	16.0667	22.8354	29793	309
C	Kottārakara	1027	IN	9.0036	76.7738	29788	157
C	Mandalī	1060	IQ	33.7481	45.5550	29785	158
C	Levittown	1883	PR	18.4500	-66.1816	29785	252
C	Puerto Asís	499	CO	0.5051	-76.4957	29782	94
C	Mavoor	1027	IN	11.2667	75.9167	29781	157
C	San Miguel Ajusco	1610	MX	19.2220	-99.2024	29781	215
C	Gloucester	2545	US	42.6140	-70.6631	29781	326
C	Waterloo	181	BE	50.7147	4.3991	29778	36
C	Mookgophong	2697	ZA	-24.5167	28.7167	29778	353
C	Gemas	1645	MY	2.5832	102.6117	29777	226
C	Písek	545	CZ	49.3088	14.1475	29774	102
C	Shahrak-e Qods	1068	IR	35.7594	51.3760	29774	159
C	Lobatse	304	BW	-25.2244	25.6773	29772	64
C	Ghauspur	1855	PK	28.1388	69.0824	29767	248
C	Charneca de Caparica	1902	PT	38.6203	-9.1943	29763	255
C	Soledad	2604	VE	8.1621	-63.5654	29763	345
C	Arteixo	731	ES	43.3048	-8.5075	29762	114
C	Mathba	178	BD	22.2862	89.9588	29760	35
C	Shāhbāzpur Town	172	BD	24.0530	91.1719	29757	35
C	Mahlsdorf	557	DE	52.5093	13.6137	29757	103
C	Tallkalakh	2206	SY	34.6684	36.2600	29754	306
C	Nicholasville	2523	US	37.8806	-84.5730	29754	326
C	Augustów	1863	PL	53.8432	22.9798	29752	249
C	Oak Park	2547	US	42.4595	-83.1827	29752	331
C	Einbeck	558	DE	51.8202	9.8696	29751	103
C	Tu Bông	2641	VN	12.7667	109.3000	29751	153
C	Akora Khattak	1858	PK	34.0034	72.1256	29750	248
C	Atronie	811	GH	7.1534	-2.4050	29748	131
C	Anyinam	815	GH	6.3816	-0.5493	29748	131
C	Hurstville	118	AU	-33.9677	151.1015	29744	27
C	Highland Park	2530	US	42.1817	-87.8003	29743	327
C	Saint-Médard-en-Jalles	779	FR	44.8955	-0.7178	29742	123
C	Gounou Gaya	2235	TD	9.6294	15.5132	29742	309
C	Pilāni	1023	IN	28.3672	75.6035	29741	157
C	Sovetskaya Gavan’	2060	RU	48.9721	140.2888	29740	280
C	Sardrūd	1071	IR	38.0261	46.1476	29739	159
C	Morales	487	CO	2.7545	-76.6279	29737	94
C	Bom Jardim	279	BR	-22.1519	-42.4194	29736	55
C	Karakoçan	2406	TR	38.9518	40.0271	29735	318
C	Sidi Amrane	634	DZ	33.4988	6.0080	29734	108
C	Devarkonda	1018	IN	16.6919	78.9207	29731	157
C	Vechta	558	DE	52.7306	8.2897	29729	103
C	Hucknall	795	GB	53.0333	-1.2000	29728	125
C	Rājgarh	1025	IN	24.0083	76.7325	29726	157
C	Karambi	1355	RW	-2.3169	29.2441	29726	286
C	Thiais	773	FR	48.7650	2.3961	29724	123
C	Naumburg	556	DE	51.1499	11.8098	29722	103
